_id,authors,name,link,sale_coast,old_coast,rating
5ecebab5f2c954e59741e415,"[""Златопольский Дмитрий Михайлович""]", Основы программирования на языке Python,https://www.labirint.ru/books/668926/,662,827,9.15
5ecebab5f2c954e59741e418,"[""Шлее Макс""]", Qt 5.10. Профессиональное программирование на C++,https://www.labirint.ru/books/635501/,1573,1966,7.6
5ecebab6f2c954e59741e419,"[""Седжвик Роберт"",""Дондеро Роберт"",""Уэйн Кевин""]", Программирование на Python. Базовый курс,https://www.labirint.ru/books/746802/,1920,2400,0
5ecebab6f2c954e59741e41b,"[""Лааксонен Антти""]", Олимпиадное программирование,https://www.labirint.ru/books/649871/,1305,1631,9.23
5ecebab6f2c954e59741e41d,"[""Уитни Дэвид""]", Программирование для детей. Пять самых крутых игр на HTML и JavaScript,https://www.labirint.ru/books/722960/,558,858,10
5ecebab6f2c954e59741e420,"[""Керниган Брайан"",""Донован Алан А. А.""]", Язык программирования Go,https://www.labirint.ru/books/533140/,2074,2592,8.29
5ecebab6f2c954e59741e421,"[""Скин Джош"",""Гринхол Дэвид""]", Kotlin. Программирование для профессионалов,https://www.labirint.ru/books/709995/,1409,1806,8.5
5ecebab6f2c954e59741e422,"[""Уильямс Энтони""]", C++. Практика многопоточного программирования,https://www.labirint.ru/books/733469/,1611,2065,1
5ecebab7f2c954e59741e425,"[""Серов Николай Евгеньевич""]", Программирование игр в Robloх Studio. Книга 1,https://www.labirint.ru/books/733729/,752,1157,10
5ecebab7f2c954e59741e427,"[""Уокенбах Джон""]", Excel 2013. Профессиональное программирование на VBA,https://www.labirint.ru/books/513024/,3458,4322,10
5ecebab7f2c954e59741e429,"[""Александер Майкл"",""Куслейка Ричард""]", Excel 2016. Профессиональное программирование на VBA,https://www.labirint.ru/books/623915/,3458,4322,10
5ecebab7f2c954e59741e42a,"[""Зандстра Мэтт""]", PHP,https://www.labirint.ru/books/711094/,2765,3456,7.75
5ecebab7f2c954e59741e42b,"[""Уитни Дэвид""]"," Программирование для детей. Учимся создавать сайты, приложения и игры. HTML, CSS и JavaScript",https://www.labirint.ru/books/621937/,614,945,7.75
5ecebab7f2c954e59741e42c,"[""Кайт Томас"",""Кун Дарл""]"," Oracle для профессионалов. Архитектура, методики программирования и основные особенности версий 9i",https://www.labirint.ru/books/512966/,4149,5186,10
5ecebab7f2c954e59741e42f,"[""Любанович Билл""]", Простой Python. Современный стиль программирования,https://www.labirint.ru/books/546688/,1097,1406,9.05
5ecebab7f2c954e59741e430,"[""Троелсен Эндрю"",""Джепикс Филипп""]", Язык программирования C# 7 и платформы .NET и .NET Core,https://www.labirint.ru/books/660321/,4149,5186,7.83
5ecebab8f2c954e59741e435,"[""Страуструп Бьярне""]", Язык программирования C++. Краткий курс,https://www.labirint.ru/books/695682/,1382,1728,10
5ecebab8f2c954e59741e438,"[""Свейгарт Эл""]", Программирование для детей. Делай игры и учи язык Scratch!,https://www.labirint.ru/books/614370/,847,1086,7.67
5ecebab8f2c954e59741e439,"[""Босова Анна Юрьевна"",""Сорокина Татьяна Евгеньевна""]", Информатика. 5-6 классы. Практикум по программированию в среде Scratch,https://www.labirint.ru/books/695699/,475,730,9.5
5ecebab9f2c954e59741e43c,"[""Грацианова Татьяна Юрьевна""]", Программирование в примерах и задачах,https://www.labirint.ru/books/585910/,468,720,10
5ecebab9f2c954e59741e43e,"[""Скит Джон""]", C# для профессионалов. Тонкости программирования,https://www.labirint.ru/books/512895/,2074,2592,10
5ecebab9f2c954e59741e43f,"[""Кочан Стефан"",""Вуд Патрик""]"," Программирование командных оболочек в Unix, Linux и OS X",https://www.labirint.ru/books/601752/,2074,2592,10
5ecebab9f2c954e59741e442,"[""Атенсио Луис""]", Функциональное программирование на JavaScript. Как улучшить код JavaScript-программ,https://www.labirint.ru/books/620557/,2074,2592,8
5ecebab9f2c954e59741e444,"[""Рубио-Санчес Мануэль""]", Введение в рекурсивное программирование,https://www.labirint.ru/books/702505/,2223,2779,0
5ecebabaf2c954e59741e445,"[""Иерузалимски Роберту""]", Программирование на языке Lua,https://www.labirint.ru/books/433606/,1060,1325,8.33
5ecebabaf2c954e59741e446,"[""Тюкачев Николай Аркадьевич"",""Хлебостроев Виктор Григорьевич""]", C#. Программирование 2D и 3D векторной графики (+CD),https://www.labirint.ru/books/598759/,2210,2762,4.5
5ecebabaf2c954e59741e449,"[""Гусев Дмитрий"",""Чернаков Сергей"",""Хазеев Ринат""]", Уши машут ослом. Современное социальное программирование,https://www.labirint.ru/books/658544/,583,729,5.8
5ecebabaf2c954e59741e44b,"[""Докука Олег"",""Лозинский Игорь""]", Практика реактивного программирования в SPRING 5,https://www.labirint.ru/books/709075/,2284,2855,0
5ecebabaf2c954e59741e44c,"[""Тоуманнен Бриан""]", Программирование GPU при помощи Python и CUDA. Исследуйте высокопроизводительные параллельные вычисл,https://www.labirint.ru/books/735073/,1468,1835,0
5ecebabaf2c954e59741e44f,"[""Мэтиз Эрик""]"," Изучаем Python. Программирование игр, визуализация данных, веб-приложения",https://www.labirint.ru/books/593039/,1249,1601,9.45
5ecebabbf2c954e59741e450,"[""Дэвидсон-Пайлон Кэмерон""]", Вероятностное программирование на Python. Байесовский вывод и алгоритмы,https://www.labirint.ru/books/702249/,1385,1775,10
5ecebabbf2c954e59741e452,"[""Уильямс Энтони""]", Параллельное программирование на С++ в действии. Практика разработки многопоточных программ,https://www.labirint.ru/books/433609/,1632,2040,9.44
5ecebabbf2c954e59741e456,"[""Сандерс Джейсон"",""Кэндрот Эдвард""]", Технология CUDA в примерах. Введение в программирование графических процессов,https://www.labirint.ru/books/287450/,742,927,9.67
5ecebabbf2c954e59741e457,"[""Блох Джошуа""]", Java. Эффективное программирование,https://www.labirint.ru/books/420115/,943,1179,8
5ecebabbf2c954e59741e458,"[""Подбельский Вадим Валерьевич"",""Фомин Сергей Сергеевич""]", Курс программирования на языке Си. Учебник,https://www.labirint.ru/books/336886/,978,1223,9.67
5ecebabbf2c954e59741e459,"[""Швед Евгений Вадимович"",""Шершнев Владимир Григорьевич"",""Татарников Олег Вениаминович""]", Линейная алгебра и линейное программирование для экономистов. Учебник,https://www.labirint.ru/books/632531/,998,1247,0
5ecebabbf2c954e59741e45b,"[""Васильев Алексей Николаевич""]", Программирование на C++ в примерах и задачах,https://www.labirint.ru/books/562261/,523,671,8.79
5ecebabcf2c954e59741e45c,"[""Степанов Александр"",""Роуз Дэниэл Э.""]", От математики к обобщенному программированию,https://www.labirint.ru/books/477843/,978,1223,8.4
5ecebabcf2c954e59741e45e,"[""Белов А. В.""]", ARDUINO,https://www.labirint.ru/books/643692/,782,978,9.8
5ecebabcf2c954e59741e461,"[""Расторгуев И. С."",""Никольский А. П.""]"," Привет, JavaScript! Моя первая книга по программированию",https://www.labirint.ru/books/747832/,398,612,0
5ecebabcf2c954e59741e463,"[""Адамсон Крис"",""Авила Кевин""]", Изучаем Сore Audio. Практическое руководство по программированию звука в Mac и iOS,https://www.labirint.ru/books/374654/,1060,1325,0
5ecebabcf2c954e59741e468,"[""Полубенцева М. И.""]", С/С++ Процедурное программирование,https://www.labirint.ru/books/409300/,1053,1316,10
5ecebabdf2c954e59741e469,"[""Кумар Винод"",""Лагари Номан"",""Кровчик Эндрю""]", .NET Сетевое программирование,https://www.labirint.ru/books/424846/,1022,1277,4.5
5ecebabdf2c954e59741e46b,"[""Воронин Игорь"",""Воронина Вероника""]", Программирование для детей. От основ к созданию роботов,https://www.labirint.ru/books/656408/,546,840,8.6
5ecebabdf2c954e59741e46c,"[""Бендлер Ричард"",""Гриндер Джон""]", Из лягушек - в принцы. Нейро-лингвистическое программирование,https://www.labirint.ru/books/427403/,281,351,3
5ecebabdf2c954e59741e46d,"[""Поляков Константин Юрьевич""]", Программирование. Python. C++. Часть 3. Учебное пособие,https://www.labirint.ru/books/665630/,361,556,2.25
5ecebabdf2c954e59741e470,"[""Поляков Константин Юрьевич""]", Программирование. Python. C++. Часть 4. Учебное пособие,https://www.labirint.ru/books/665631/,361,556,4.5
5ecebabef2c954e59741e472,"[""Ишкова Элеонора Алексеевна""]", Самоучитель С#. Начала программирования,https://www.labirint.ru/books/370334/,465,581,10
5ecebabef2c954e59741e473,"[""Мэтлофф Норман""]", Искусство программирования на R. Погружение в большие данные,https://www.labirint.ru/books/687056/,1077,1381,4.86
5ecebabef2c954e59741e475,"[""Богачев Кирилл Юрьевич""]", Основы параллельного программирования,https://www.labirint.ru/books/585638/,334,556,0
5ecebabff2c954e59741e47b,"[""Тарапата Виктор Викторович"",""Прокофьев Борис Викторович""]"," Учимся вместе со Scratсh. Программирование, игры, робототехника",https://www.labirint.ru/books/673252/,385,593,8.33
5ecebabff2c954e59741e47c,"[""Немцова Тамара Игоревна"",""Абрамова Ирина Владимировна"",""Голова Светлана Юрьевна""]", Программирование на языке высокого уровня. Программирование на языке Object Pascal. Учебное пособие,https://www.labirint.ru/books/719501/,3505,4381,0
5ecebabff2c954e59741e47d,"[""Саблукова Наталья Геннадьевна""]", Программирование в среде Delphi. Основные команды. Первые проекты,https://www.labirint.ru/books/721511/,552,690,0
5ecebabff2c954e59741e47f,"[""Гуриков Сергей Ростиславович""]", Основы алгоритмизации и программирования на языке Microsoft Visual Basic. Учебное пособие,https://www.labirint.ru/books/721659/,4127,5159,10
5ecebabff2c954e59741e481,"[""Дорогов Виктор Георгиевич"",""Дорогова Екатерина Георгиевна""]", Основы программирования на языке С. Учебное пособие,https://www.labirint.ru/books/727926/,1597,1996,0
5ecebabff2c954e59741e484,"[""Гуриков Сергей Ростиславович""]", Введение в программирование на языке Visual Basic for Applications (VBA). Учебное пособие,https://www.labirint.ru/books/728809/,2696,3370,0
5ecebac0f2c954e59741e485,"[""Пошевай Майа""]", Программирование встроенных систем на С++ 17. Создание универсальных и надежных встроенных решений,https://www.labirint.ru/books/730111/,1632,2040,6
5ecebac0f2c954e59741e487,"[""Волк Владимир Константинович""]"," Базы данных. Проектирование, программирование, управление и администрирование. Учебное пособие",https://www.labirint.ru/books/730280/,1909,2386,0
5ecebac0f2c954e59741e48a,"[""Диков Андрей Валентинович""]", Клиентские технологии веб-программирования,https://www.labirint.ru/books/730281/,1288,1610,0
5ecebac0f2c954e59741e48b,"[""Логачев Максим Сергеевич""]", Информационные системы и программирование. Администратор баз данных. Учебник,https://www.labirint.ru/books/730656/,3110,3888,0
5ecebac1f2c954e59741e48e,"[""Ахметов Ильдар Геннадьевич""]", Программирование для студентов и школьников на примере Small Basic,https://www.labirint.ru/books/327019/,190,237,9.86
5ecebac1f2c954e59741e490,"[""Логачев Максим Сергеевич"",""Семенова Ольга Викторовна""]", Информационные системы и программирование. Технический писатель. Выпускная квалификационная р. Учебн,https://www.labirint.ru/books/735168/,3898,4873,0
5ecebac1f2c954e59741e491,"[""Морган Ник""]", JavaScript для детей. Самоучитель по программированию,https://www.labirint.ru/ebooks/10000680/,319,399,0
5ecebac1f2c954e59741e494,"[""Евич Людмила Николаевна""]", Информатика и ИКТ. Подготовка к ЕГЭ. Сборник задач по программированию,https://www.labirint.ru/books/358379/,99,153,8.2
5ecebac1f2c954e59741e495,"[""Колесов Вадим Владимирович"",""Романов Максим Николаевич""]", Программирование для школьников и студентов. Учебное пособие,https://www.labirint.ru/books/394554/,129,234,6.33
5ecebac1f2c954e59741e496,"[""Капранова Марина Николаевна""]", Программирование. 7-11 классы. Информационно-познавательная деятельность учащихся. ФГОС,https://www.labirint.ru/books/441596/,108,196,9
5ecebac2f2c954e59741e499,"[""Мински Ярон"",""Хикки Джейсон"",""Мадхавапедди Анил""]", Программирование на языке OCaml,https://www.labirint.ru/books/441824/,1632,2040,10
5ecebac2f2c954e59741e49a,"[""Кочан Стивен""]", Программирование на Objective-C,https://www.labirint.ru/books/442832/,1634,2042,9
5ecebac2f2c954e59741e49c,"[""Шенг Лиэнг""]", Интерфейс JNI. Руководство по программированию и спецификация,https://www.labirint.ru/books/435404/,902,1127,0
5ecebac2f2c954e59741e49e,"[""Юрьева Александра Антоновна""]", Математическое программирование. Учебное пособие,https://www.labirint.ru/books/449232/,1510,1888,0
5ecebac2f2c954e59741e49f,"[""Грешилов Анатолий Антонович""]", Прикладные задачи математического программирования. Учебное пособие,https://www.labirint.ru/books/565527/,458,573,0
5ecebac3f2c954e59741e4a1,"[""Мацуда Коичи"",""Ли Роджер""]", WebGL. Программирование трехмерной графики,https://www.labirint.ru/books/465875/,1305,1631,10
5ecebac3f2c954e59741e4a7,"[""Душкин Роман Викторович""]", Квантовые вычисления и функциональное программирование,https://www.labirint.ru/books/475359/,582,728,9.25
5ecebac3f2c954e59741e4a8,"[""Аблязов Руслан Зуфярович""]", Программирование на ассемблере на платформе x86-64,https://www.labirint.ru/books/497082/,810,1013,5.5
5ecebac3f2c954e59741e4aa,"[""Каратаев Евгений Анатольевич""]", MUMPS СУБД. Практика применения и опыт программирования,https://www.labirint.ru/books/499074/,1306,1632,0
5ecebac4f2c954e59741e4ac,"[""Комлев Николай Юрьевич""]", Полезное программирование. Уникальное руководство,https://www.labirint.ru/books/499075/,715,894,6.67
5ecebac4f2c954e59741e4ad,"[""Соколов Александр Валерьевич"",""Токарев Владислав Васильевич""]", Методы оптимальных решений. В 2 томах. Том 1. Общие положения. Математическое программирование,https://www.labirint.ru/books/510432/,1619,2024,0
5ecebac4f2c954e59741e4af,"[""Рихтер Джеффри"",""ван де Боспурт Мартен""]", WinRT. программирование на C# для профессионалов,https://www.labirint.ru/books/512901/,1382,1728,0
5ecebac4f2c954e59741e4b2,"[""Самре Иво""]", Программирование мобильных устройств на платформе .Net Compact Framework,https://www.labirint.ru/books/512840/,1067,1334,0
5ecebac4f2c954e59741e4b3,"[""Нойбург Мэтт""]"," Программирование для iOS 7. Основы Objective-C, Xcode и Cocoa",https://www.labirint.ru/books/512905/,1107,1384,0
5ecebac4f2c954e59741e4b5,"[""Хорстманн Кей С."",""Корнелл Гари""]", Java. Библиотека профессионала. Том 2. Расширенные средства программирования,https://www.labirint.ru/books/512965/,3049,3811,10
5ecebac5f2c954e59741e4b7,"[""Никхил Абрахам""]", Веб-программирование для чайников,https://www.labirint.ru/books/521958/,1107,1384,6
5ecebac5f2c954e59741e4b9,"[""Рутш Грегори"",""Фатика Массимилиано""]", CUDA Fortran для инженеров и научных работников. Рекомендации по эффективному программированию,https://www.labirint.ru/books/435403/,978,1223,0
5ecebac5f2c954e59741e4bb,"[""Грей Энтони""]", Swift. Карманный справочник. Программирование в среде iOS и ОS X,https://www.labirint.ru/books/529152/,835,1044,10
5ecebac5f2c954e59741e4bd,"[""Кищенко Вероника Сергеевна"",""Стикс Джейн""]", Программирование по Петрову-Водкину,https://www.labirint.ru/books/548514/,368,460,2
5ecebac5f2c954e59741e4c0,"[""Потопахин Виталий Валерьевич""]", Современное программирование с нуля!,https://www.labirint.ru/books/534139/,582,728,7
5ecebac6f2c954e59741e4c3,"[""Пфеффер Ави""]", Вероятностное программирование на практике,https://www.labirint.ru/books/552629/,1468,1835,6.6
5ecebac6f2c954e59741e4c5,"[""Шефер Крис"",""Козмина Юлиана"",""Харроп Роб""]", Spring 5 для профессионалов,https://www.labirint.ru/books/681059/,4840,6050,8.4
5ecebac6f2c954e59741e4c6,"[""Дейт К. Дж.""]", Введение в системы баз данных,https://www.labirint.ru/books/545200/,4840,6050,7.6
5ecebac6f2c954e59741e4c7,"[""Дакетт Джон""]", HTML и CSS. Разработка и дизайн веб-сайтов,https://www.labirint.ru/books/687374/,1271,1629,8.56
5ecebac7f2c954e59741e4c8,"[""Робсон Элизабет"",""Фримен Эрик""]"," Изучаем HTML, XHTML и CSS",https://www.labirint.ru/books/406941/,1661,2130,8.88
5ecebac7f2c954e59741e4cd,"[""Фостер Дэвид""]", Генеративное глубокое обучение. Творческий потенциал нейронных сетей,https://www.labirint.ru/books/749404/,1377,1765,0
5ecebac7f2c954e59741e4ce,"[""Фримен Адам""]", ASP.NET Core MVC 2 с примерами на C# для профессионалов,https://www.labirint.ru/books/673279/,4840,6050,9
5ecebac7f2c954e59741e4cf,"[""Лутц Марк""]", Изучаем Python. Том 1,https://www.labirint.ru/books/713013/,3458,4322,9
5ecebac7f2c954e59741e4d1,"[""Руссо Марко"",""Феррари Альберто""]", Анализ данных при помощи Microsoft Power BI и Power Pivot для Excel,https://www.labirint.ru/books/748723/,1510,1888,0
5ecebac8f2c954e59741e4d4,"[""Круг Стив""]", Не заставляйте меня думать,https://www.labirint.ru/books/569883/,645,827,8.71
5ecebac8f2c954e59741e4d7,"[""Свейгарт Эл""]"," Учим Python, делая крутые игры",https://www.labirint.ru/books/644956/,688,882,9.5
5ecebac8f2c954e59741e4d9,"[""Гамма Э."",""Влиссидес Дж."",""Джонсон Р.""]", Приемы объектно-ориентированного проектирования. Паттерны проектирования,https://www.labirint.ru/books/87603/,553,709,9.73
5ecebac8f2c954e59741e4da,"[""Стэнли Джульетта"",""Грин Джонатан"",""Гали Шарада Дэви (Педда Ботту)""]", MINECRAFT. Полное руководство,https://www.labirint.ru/books/726741/,412,515,10
5ecebac8f2c954e59741e4dc,"[""Голиков Денис Владимирович""]", Scratch для юных программистов,https://www.labirint.ru/books/552457/,580,892,9.27
5ecebac8f2c954e59741e4de,"[""Фримен Эрик"",""Робсон Элизабет"",""Бейтс Берт""]", Head First. Паттерны проектирования. Обновленное юбилейное издание,https://www.labirint.ru/books/632960/,955,1224,9.67
5ecebac9f2c954e59741e4e1,"[""Пэйн Брайсон""]", Python для детей и родителей,https://www.labirint.ru/books/574609/,780,1000,9.63
5ecebac9f2c954e59741e4e3,"[""Кокоса Конрад""]", Управление памятью в .NET для профессионалов,https://www.labirint.ru/books/746344/,3101,3876,0
5ecebac9f2c954e59741e4e4,"[""Кон Майк""]", Пользовательские истории. Гибкая разработка программного обеспечения,https://www.labirint.ru/books/673282/,2074,2592,0
5ecebac9f2c954e59741e4e8,"[""Криспин Лайза"",""Грегори Джанет""]", Гибкое тестирование. Практическое руководство для тестировщиков ПО и гибких команд,https://www.labirint.ru/books/236986/,3458,4322,10
5ecebac9f2c954e59741e4e9,"[""Усов Василий""]"," Swift. Основы разработки приложений под iOS, iPadOS и macOS",https://www.labirint.ru/books/717381/,879,1127,0
5ecebacaf2c954e59741e4ea,"[""Меджуи Мехди"",""Митра Ронни"",""Уайлд Эрик""]", Непрерывное развитие API. Правильные решения в изменчивом технологическом ландшафте,https://www.labirint.ru/books/721673/,1672,2144,7.67
5ecebacaf2c954e59741e4eb,"[""Кон Майк""]", Scrum,https://www.labirint.ru/books/521955/,3458,4322,4.5
5ecebacaf2c954e59741e4ec,"[""Марк Дэвид"",""Топли Ким"",""Наттинг Джек""]", Swift. Разработка приложений в среде Xcode для iPhone и iPad с использованием iOS SDK,https://www.labirint.ru/books/512930/,3458,4322,10
5ecebacaf2c954e59741e4ef,"[""Хамбл Джез"",""Фарли Дейвид""]"," Непрерывное развертывание ПО. Автоматизация процессов сборки, тестирования и внедрения новых версий",https://www.labirint.ru/books/534957/,3458,4322,0
5ecebacaf2c954e59741e4f2,"[""Албахари Джозеф"",""Албахари Бен""]", C# 7.0. Справочник. Полное описание языка,https://www.labirint.ru/books/643928/,3458,4322,9
5ecebacbf2c954e59741e4f5,"[""Мюллер Адреас П."",""Гвидо Сара""]", Введение в машинное обучение с помощью Python. Руководство для специалистов по работе с данными,https://www.labirint.ru/books/595088/,3458,4322,6.52
5ecebacbf2c954e59741e4f8,"[""Голиков Денис Владимирович""]", 42 проекта на Scratch 3 для юных программистов,https://www.labirint.ru/books/705204/,586,902,10
5ecebacbf2c954e59741e4fa,"[""Бизли Дэвид"",""Джонс Брайан К.""]", Python. Книга Рецептов,https://www.labirint.ru/books/708689/,2447,3059,10
5ecebacbf2c954e59741e4fb,"[""Брикман Евгений""]", Terraform. Инфраструктура на уровне кода,https://www.labirint.ru/books/746712/,1263,1619,0
5ecebacbf2c954e59741e4fd,"[""Шилдт Герберт""]", C# 4.0. Полное руководство,https://www.labirint.ru/books/512960/,2765,3456,9.67
5ecebaccf2c954e59741e501,"[""Гласснер Эндрю""]", Глубокое обучение без математики. Том 1. Основы,https://www.labirint.ru/books/698239/,2774,3467,9
5ecebaccf2c954e59741e502,"[""Керни Кристен"",""Стровоз Язур""]", Minecraft. Пошаговое руководство по строительству,https://www.labirint.ru/books/611193/,889,1140,9.1
5ecebaccf2c954e59741e505,"[""Арундел Джон"",""Домингус Джастин""]", Kubernetes для DevOps,https://www.labirint.ru/books/736626/,1572,2015,10
5ecebaccf2c954e59741e506,"[""Гэддис Тони""]", Начинаем программировать на Python,https://www.labirint.ru/books/663312/,1668,2085,10
5ecebaccf2c954e59741e507,"[""Стаффер Мэтт""]", Laravel. Полное руководство,https://www.labirint.ru/books/733471/,1392,1785,10
5ecebaccf2c954e59741e509,"[""Гриффитс Дэвид"",""Гриффитс Дон""]", Head First. Kotlin,https://www.labirint.ru/books/722612/,1470,1885,3
5ecebaccf2c954e59741e50c,"[""Силва Владимир""]", Разработка с использованием квантовых компьютеров,https://www.labirint.ru/books/734299/,1347,1727,9
5ecebacdf2c954e59741e510,"[""Лонг Дж. Д."",""Титор Пол""]"," R. Книга рецептов. Проверенные рецепты для статистики, анализа и визуализации",https://www.labirint.ru/books/735550/,2447,3059,8
5ecebacdf2c954e59741e512,"[""Шилдт Герберт""]", С++ для начинающих,https://www.labirint.ru/books/235739/,845,1056,9.83
5ecebacef2c954e59741e513,"[""Стеллман Эндрю"",""Грин Дженнифер""]"," Постигая Agile. Ценности, принципы, методологии",https://www.labirint.ru/ebooks/10000603/,359,449,0
5ecebacef2c954e59741e514,"[""Грин Дженнифер"",""Стеллман Эндрю""]"," Постигая Agile. Ценности, принципы, методологии",https://www.labirint.ru/books/586359/,1470,1838,8.69
5ecebacef2c954e59741e515,"[""Хайнеман Джордж"",""Селков Стэнли"",""Поллис Гари""]"," Алгоритмы. Справочник с примерами на C, C++, Java и Python",https://www.labirint.ru/books/590528/,2074,2592,10
5ecebacef2c954e59741e516,"[""Джанарсанам Срини""]", Разработка чат-ботов и разговорных интерфейсов,https://www.labirint.ru/books/659625/,1305,1631,9
5ecebacff2c954e59741e51b,"[""Черников Вячеслав""]", Разработка мобильных приложений на C# для iOS и Android,https://www.labirint.ru/books/727089/,1368,1710,9.5
5ecebacff2c954e59741e51c,"[""Хейдт Майкл""]", Изучаем pandas. Высокопроизводительная обработка и анализ в Python,https://www.labirint.ru/books/630213/,1636,2045,2.95
5ecebacff2c954e59741e51f,"[""Грин Дженнифер"",""Стиллмен Эндрю""]", Изучаем C#,https://www.labirint.ru/books/723840/,1394,1787,0
5ecebacff2c954e59741e523,"[""Тейлор Аллен Дж.""]", SQL для чайников,https://www.labirint.ru/books/725637/,1660,2075,0
5ecebacff2c954e59741e524,"[""Николенко С."",""Архангельская Е."",""Кадурин А.""]", Глубокое обучение. Погружение в мир нейронных сетей,https://www.labirint.ru/books/622166/,675,866,7.04
5ecebacff2c954e59741e525,"[""Свейгарт Эл""]"," Программируй в Minecraft. Строй выше, выращивай быстрее, копай глубже и автоматизируй",https://www.labirint.ru/books/659408/,951,1219,8.27
5ecebacff2c954e59741e526,"[""Попов В. Б.""]", Паскаль для школьников. Учебное пособие,https://www.labirint.ru/books/672539/,2165,3331,10
5ecebacff2c954e59741e528,"[""Рубин Кеннет С.""]", Основы Scrum,https://www.labirint.ru/books/521963/,2765,3456,9.5
5ecebacff2c954e59741e52a,"[""Симон Пьер-Ив""]", Волшебство Kotlin,https://www.labirint.ru/books/731858/,1958,2447,0
5ecebacff2c954e59741e52c,"[""Лафоре Роберт""]", Структуры данных и алгоритмы в Java. Классика Computers Science,https://www.labirint.ru/books/288827/,1236,1584,9.17
5ecebad0f2c954e59741e52d,"[""Вайгенд Михаэль""]", Raspberry PI для детей,https://www.labirint.ru/books/707571/,1632,2040,0
5ecebad0f2c954e59741e530,"[""Готтшлинг Питер""]"," Современный C++ для программистов, инженеров и ученых",https://www.labirint.ru/books/545658/,2765,3456,10
5ecebad0f2c954e59741e533,"[""Де Берг Марк"",""Овермарс Марк"",""Ван Кревельд Марк""]", Вычислительная геометрия. Алгоритмы и приложения,https://www.labirint.ru/books/542604/,1958,2447,10
5ecebad0f2c954e59741e534,"[""Хохштейн Лорин"",""Мозер Рене""]", Запускаем Ansible,https://www.labirint.ru/books/638774/,1632,2040,10
5ecebad1f2c954e59741e536,"[""Митани Масааки"",""Сато Синъити""]", Занимательная информатика. Криптография. Манга,https://www.labirint.ru/books/671353/,712,890,9.14
5ecebad1f2c954e59741e538,"[""Хэнчетт Эрик"",""Листоун Бенджамин""]", Vue.js в действии,https://www.labirint.ru/books/688524/,1232,1579,10
5ecebad1f2c954e59741e53b,"[""Кочер Парминдер Сингх""]", Микросервисы и контейнеры Docker,https://www.labirint.ru/books/691503/,1468,1835,7
5ecebad1f2c954e59741e53d,"[""Шоу Зед А.""]", Легкий способ выучить Python 3,https://www.labirint.ru/books/701052/,636,816,8.71
5ecebad1f2c954e59741e540,"[""Элбон Крис""]", Машинное обучение с использованием Python. Сборник рецептов,https://www.labirint.ru/books/709200/,815,1019,7.5
5ecebad2f2c954e59741e542,"[""Сандлер Кори"",""Баджетт Том"",""Майерс Гленфорд""]", Искусство тестирования программ,https://www.labirint.ru/books/513057/,2074,2592,7
5ecebad2f2c954e59741e543,"[""Фальк Ким""]", Рекомендательные системы на практике,https://www.labirint.ru/books/736526/,1632,2040,0
5ecebad2f2c954e59741e545,"[""Эриксон Джон""]", Хакинг. Искусство эксплойта,https://www.labirint.ru/books/645741/,1291,1655,8.67
5ecebad2f2c954e59741e547,"[""Нархид Ния"",""Палино Тодд"",""Шапира Гвен""]", Apache Kafka. Потоковая обработка и анализ данных,https://www.labirint.ru/books/657634/,1135,1455,7.33
5ecebad2f2c954e59741e549,"[""Марц Натан"",""Уоррен Джеймс""]", Большие данные. Принципы и практика построения масштабируемых систем обработки данных в реальном вр.,https://www.labirint.ru/books/676322/,2074,2592,5.15
5ecebad2f2c954e59741e54a,"[""Джоши Пратик""]", Искусственный интеллект с примерами на Python. Создание приложений искусственного интеллекта,https://www.labirint.ru/books/681061/,2074,2592,5.92
5ecebad2f2c954e59741e54d,"[""Шилдт Герберт""]", C. Полное руководство. Классическое издание,https://www.labirint.ru/books/726843/,2074,2592,0
5ecebad2f2c954e59741e54e,"[""Кун Макс"",""Джонсон Кьелл""]", Предиктивное моделирование на практике,https://www.labirint.ru/books/707676/,1964,2518,0
5ecebad3f2c954e59741e550,"[""Маннинг Кристофер Д."",""Шютце Хайнрих"",""Рагхаван Прабхакар""]", Введение в информационный поиск,https://www.labirint.ru/books/736133/,2074,2592,0
5ecebad3f2c954e59741e552,"[""Симдянов Игорь Вячеславович""]", Самоучитель Ruby,https://www.labirint.ru/books/712808/,1150,1437,10
5ecebad3f2c954e59741e554,"[""Данжу Джульен""]"," Путь Python. Черный пояс по разработке, масштабированию, тестированию и развертыванию",https://www.labirint.ru/books/713544/,932,1195,5.2
5ecebad3f2c954e59741e555,"[""Скиена Стивен С.""]", Алгоритмы. Руководство по разработке,https://www.labirint.ru/books/284931/,1210,1512,8.31
5ecebad3f2c954e59741e556,"[""Голиков Денис Владимирович""]", ScratchJr для самых юных программистов,https://www.labirint.ru/books/740796/,403,620,10
5ecebad4f2c954e59741e557,"[""Вайсфельд Мэтт""]", Объектно-ориентированный подход,https://www.labirint.ru/books/734298/,846,1085,10
5ecebad4f2c954e59741e559,"[""Паттон Джефф""]", Пользовательские истории. Искусство гибкой разработки ПО,https://www.labirint.ru/books/580396/,852,1092,9.4
5ecebad4f2c954e59741e55e,"[""Раджпут Динеш""]", Spring. Все паттерны проектирования,https://www.labirint.ru/books/678818/,1571,2014,0
